brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
61950.0,for_sale,1375000.0,5,4,2.54,317828.0,Watertown,Connecticut,06795,4055.0,
32014.0,for_sale,825000.0,3,3,2.07,680211.0,Salisbury,Connecticut,06039,1460.0,2020-09-09
107912.0,for_sale,699000.0,1,1,0.23,1760833.0,Morris,Connecticut,06763,632.0,
24603.0,for_sale,599000.0,5,2,16.06,467099.0,Chatham,New York,12037,2639.0,
45503.0,for_sale,1300000.0,5,4,8.95,1395725.0,Old Chatham,New York,12136,4278.0,2019-04-01
107911.0,for_sale,185000.0,,,0.92,652604.0,Goshen,Connecticut,06756,,2006-04-06
24097.0,for_sale,365000.0,3,1,0.14,1671354.0,Copake,New York,12516,1008.0,2000-03-24
52568.0,for_sale,285000.0,2,2,2.01,781026.0,Poestenkill,New York,12140,2308.0,
52568.0,for_sale,230000.0,3,2,0.35,1103740.0,Brunswick,New York,12052,1216.0,2016-11-28
9071.0,for_sale,64000.0,,,8.0,1953449.0,Berlin,New York,12022,,
9072.0,for_sale,64000.0,,,8.0,1953449.0,Berlin,New York,12022,,
104484.0,for_sale,185000.0,3,1,1.0,269326.0,Sand Lake,New York,12018,1350.0,1997-12-24
91398.0,for_sale,385000.0,2,1,6.2,1259523.0,Litchfield,Connecticut,06759,1389.0,1994-11-02
96464.0,for_sale,390900.0,3,2,2.03,519778.0,Bethlehem,Connecticut,06751,1349.0,2005-08-31
91398.0,for_sale,234900.0,3,2,0.41,1556348.0,Watertown,Connecticut,06795,1248.0,
84786.0,for_sale,399000.0,3,2,0.79,1052911.0,Watertown,Connecticut,06795,1288.0,2004-11-23
91398.0,for_sale,320000.0,3,2,,983704.0,Watertown,Connecticut,06795,1736.0,
107998.0,for_sale,450000.0,4,3,0.6,1354131.0,Woodbury,Connecticut,06798,1234.0,
73460.0,for_sale,429900.0,3,3,0.22,1530800.0,Sand Lake,New York,12018,1965.0,
60188.0,for_sale,849000.0,4,4,1.03,1671355.0,Goshen,Connecticut,06756,3799.0,2006-03-01
73460.0,for_sale,419900.0,3,2,0.25,1547978.0,Sand Lake,New York,12018,1602.0,
10211.0,for_sale,139700.0,3,1,0.51,142871.0,Poestenkill,New York,12140,1307.0,1996-11-14
45690.0,for_sale,159900.0,3,2,0.17,879267.0,Schodack Landing,New York,12033,2548.0,
49304.0,for_sale,359000.0,3,2,0.7,127390.0,White Creek,New York,12057,2075.0,
22611.0,for_sale,324900.0,3,2,0.62,1212469.0,Thomaston,Connecticut,06787,1596.0,2021-11-29
10545.0,for_sale,484788.0,4,3,2.23,1009853.0,Goshen,Connecticut,06756,2128.0,1994-11-01
10368.0,for_sale,39900.0,,,9.1,1949025.0,Grafton,New York,12138,,
10211.0,for_sale,59700.0,,,5.7,680417.0,New Lebanon,New York,12062,,
10368.0,for_sale,59700.0,,,5.7,680416.0,New Lebanon,New York,12062,,
77765.0,for_sale,175000.0,2,1,0.54,1226989.0,Chatham,New York,12123,996.0,2001-05-04
7797.0,for_sale,500000.0,4,3,7.58,1801220.0,Chatham,New York,12037,2270.0,2001-04-04
84786.0,for_sale,424000.0,3,3,0.93,1783210.0,Watertown,Connecticut,06795,1400.0,2005-07-20
10368.0,for_sale,419000.0,3,2,2.7,254554.0,Kinderhook,New York,12184,1900.0,2017-06-27
108002.0,for_sale,1450000.0,4,4,14.11,603822.0,Bethlehem,Connecticut,06751,4798.0,2003-11-14
73460.0,for_sale,669900.0,4,4,0.87,17518.0,Sand Lake,New York,12018,3586.0,
73460.0,for_sale,399900.0,4,3,0.22,1470038.0,Sand Lake,New York,12018,2001.0,
107911.0,for_sale,995000.0,3,2,0.28,1369937.0,Morris,Connecticut,06763,1764.0,
94682.0,for_sale,259000.0,7,3,1.11,1340465.0,New Lebanon,New York,12125,3922.0,
14208.0,for_sale,289900.0,4,3,14.0,191662.0,East Nassau,New York,12062,1808.0,2011-08-30
37676.0,for_sale,425000.0,4,2,0.6,437043.0,Old Chatham,New York,12136,2700.0,
10368.0,for_sale,450000.0,4,3,12.53,59545.0,Stephentown,New York,12168,2400.0,2021-06-22
91394.0,for_sale,289900.0,4,3,0.34,76323.0,Watertown,Connecticut,06795,1396.0,
38575.0,for_sale,349900.0,3,2,1.0,170399.0,Austerlitz,New York,12037,2160.0,2019-12-03
38575.0,for_sale,349900.0,3,2,1.0,170364.0,Chatham,New York,12037,2160.0,
107962.0,for_sale,285500.0,2,1,2.0,1369666.0,Litchfield,Connecticut,06759,952.0,2020-11-10
26052.0,for_sale,230000.0,3,1,0.29,1212605.0,Watertown,Connecticut,06795,912.0,1994-03-01
91398.0,for_sale,449900.0,3,3,1.84,389312.0,Litchfield,Connecticut,06778,1560.0,2021-07-23
10368.0,for_sale,125000.0,,,,1103752.0,Chatham,New York,12184,,
108002.0,for_sale,599000.0,5,3,2.0,1826461.0,Litchfield,Connecticut,06759,2364.0,2021-04-13
21936.0,for_sale,340000.0,6,3,0.16,1637542.0,Torrington,Connecticut,06790,3171.0,2009-07-28
107911.0,for_sale,600000.0,4,3,1.1,342145.0,Goshen,Connecticut,06756,2707.0,2003-11-26
29176.0,for_sale,1125000.0,4,5,2.9,868711.0,Middlebury,Connecticut,06762,4295.0,2013-04-16
1561.0,for_sale,425000.0,3,2,0.68,654130.0,Watertown,Connecticut,06795,2140.0,2007-03-16
107998.0,for_sale,249900.0,3,1,0.31,1010516.0,Watertown,Connecticut,06795,936.0,2017-08-14
105551.0,for_sale,229900.0,2,3,,13719.0,Watertown,Connecticut,06795,1144.0,2005-08-01
42904.0,for_sale,153000.0,2,3,0.06,1757218.0,Nassau,New York,12123,2085.0,
32014.0,for_sale,515000.0,4,4,0.87,695088.0,Goshen,Connecticut,06756,1548.0,2021-06-01
29176.0,for_sale,152000.0,,,2.32,1447574.0,Woodbury,Connecticut,06798,,
771.0,for_sale,236000.0,4,2,0.99,870484.0,East Nassau,New York,12062,1767.0,2015-04-27
104484.0,for_sale,150000.0,3,1,0.34,361199.0,Nassau,New York,12123,832.0,2008-07-07
49791.0,for_sale,315000.0,3,2,2.1,1748111.0,Thomaston,Connecticut,06787,1818.0,2020-07-28
92572.0,for_sale,249900.0,4,1,1.74,464998.0,Bennington,Vermont,05257,1444.0,
104467.0,for_sale,425000.0,4,3,1.53,969421.0,Poestenkill,New York,12018,3136.0,2015-12-23
41606.0,for_sale,375000.0,2,2,11.28,230228.0,Nassau,New York,12123,1858.0,2002-09-23
22550.0,for_sale,649900.0,4,3,8.61,1411311.0,East Chatham,New York,12060,2891.0,
107962.0,for_sale,160000.0,6,2,0.17,9994.0,Torrington,Connecticut,06790,1613.0,2020-10-09
23684.0,for_sale,585000.0,4,4,10.0,375114.0,Sand Lake,New York,12153,2104.0,2009-08-04
105551.0,for_sale,229900.0,3,1,0.26,1821011.0,Watertown,Connecticut,06795,988.0,2017-09-18
54746.0,for_sale,1095000.0,4,3,10.0,1297574.0,Goshen,Connecticut,06756,3735.0,2002-02-08
84786.0,for_sale,235000.0,2,3,,983703.0,Watertown,Connecticut,06795,1192.0,2017-05-22
11205.0,for_sale,749000.0,3,3,9.23,113809.0,Woodbury,Connecticut,06798,4415.0,2019-05-24
107962.0,for_sale,179000.0,6,3,0.15,1524066.0,Torrington,Connecticut,06790,1566.0,2020-02-10
54746.0,for_sale,324900.0,4,3,3.06,1141932.0,Litchfield,Connecticut,06750,1170.0,2013-08-26
37676.0,for_sale,785000.0,4,3,12.0,649710.0,Chatham,New York,12037,3667.0,
37676.0,for_sale,1200000.0,3,4,8.64,733049.0,Old Chatham,New York,12136,2600.0,2019-09-25
93408.0,for_sale,789000.0,4,3,1.0,1760141.0,Wilmington,Vermont,05363,2461.0,
20398.0,for_sale,25000.0,,,0.3,325208.0,Wilmington,Vermont,05363,,
65658.0,for_sale,140000.0,3,2,0.1,914769.0,Bennington,Vermont,05201,1023.0,2014-06-27
61179.0,for_sale,199500.0,3,2,0.34,514848.0,Bennington,Vermont,05201,1716.0,2002-08-29
20398.0,for_sale,40000.0,,,0.53,288955.0,Wilmington,Vermont,05363,,
20398.0,for_sale,359000.0,3,2,1.5,175105.0,Wilmington,Vermont,05363,1500.0,
20398.0,for_sale,449000.0,4,3,0.51,1670008.0,Wilmington,Vermont,05363,1850.0,
61576.0,for_sale,169000.0,5,2,0.22,807897.0,Bennington,Vermont,05201,2169.0,2019-12-17
108629.0,for_sale,269000.0,4,3,0.17,948460.0,Bennington,Vermont,05201,1794.0,2020-05-15
46215.0,for_sale,54000.0,,,0.92,151953.0,Winchester,Connecticut,06098,,2006-10-18
4006.0,for_sale,79900.0,,,1.22,1996297.0,Pittsfield,Massachusetts,01201,,
41392.0,for_sale,95000.0,,,0.38,1942542.0,Pittsfield,Massachusetts,01201,,
81218.0,for_sale,84000.0,,,2.88,1868984.0,Pittsfield,Massachusetts,01201,,
81218.0,for_sale,94000.0,,,2.8,1860060.0,Pittsfield,Massachusetts,01201,,
81218.0,for_sale,160200.0,,,4.88,1904989.0,Pittsfield,Massachusetts,01201,,
11836.0,for_sale,150000.0,5,3,0.11,1585185.0,Pittsfield,Massachusetts,01201,3252.0,
107951.0,for_sale,59900.0,,,4.18,1996303.0,Colchester,Connecticut,06415,,
94452.0,for_sale,130000.0,4,2,0.39,1000298.0,Middletown,Connecticut,06457,2636.0,
15520.0,for_sale,235000.0,4,2,0.38,1064017.0,Cromwell,Connecticut,06416,3196.0,2003-05-14
2523.0,for_sale,595000.0,,,56.9,936533.0,Berlin,Connecticut,06037,,
106613.0,for_sale,35000.0,,,0.23,1308545.0,Hartford,Connecticut,06106,,2008-09-15
106613.0,for_sale,35000.0,,,0.23,914142.0,Hartford,Connecticut,06106,,2008-12-05
107912.0,for_sale,558000.0,,,31.99,229318.0,East Hampton,Connecticut,06424,,
24651.0,for_sale,57900.0,,,3.47,1564283.0,Colchester,Connecticut,06415,,2009-03-31
18229.0,for_sale,120000.0,,,1.91,281985.0,Portland,Connecticut,06480,,
18229.0,for_sale,99900.0,,,1.64,356320.0,Portland,Connecticut,06480,,
18903.0,for_sale,89900.0,,,2.32,305500.0,Wallingford,Connecticut,06492,,
18229.0,for_sale,100000.0,,,0.5,1801357.0,Portland,Connecticut,06480,,
27439.0,for_sale,29500.0,,,2.0,1033536.0,Whitingham,Vermont,05361,,
107951.0,for_sale,399900.0,4,3,1.14,481651.0,East Hampton,Connecticut,06424,2367.0,
15517.0,for_sale,249900.0,,,9.2,365537.0,Rocky Hill,Connecticut,06416,,
22611.0,for_sale,199000.0,,,8.84,1332437.0,Granby,Connecticut,06035,,
15520.0,for_sale,100000.0,,,2.23,1313060.0,Newington,Connecticut,06111,,2015-06-12
107951.0,for_sale,139900.0,,,2.3,588307.0,Glastonbury,Connecticut,06033,,
17760.0,for_sale,150000.0,,,2.36,274260.0,Wallingford,Connecticut,06492,,
108004.0,for_sale,800000.0,,,5.58,77766.0,Granby,Connecticut,06035,,
66600.0,for_sale,1575000.0,,,21.0,388151.0,Windsor,Connecticut,06095,,
15520.0,for_sale,275000.0,,,0.73,845371.0,Newington,Connecticut,06111,,2007-11-13
61637.0,for_sale,73000.0,,,1.5,1336390.0,East Hampton,Connecticut,06424,,
15520.0,for_sale,275000.0,,,0.44,863373.0,Newington,Connecticut,06111,,2012-07-23
10573.0,for_sale,989000.0,,,40.75,322128.0,Wallingford,Connecticut,06492,,
94452.0,for_sale,110000.0,,,1.17,1982561.0,Middletown,Connecticut,06457,,
42990.0,for_sale,74800.0,,,1.0,1192278.0,East Haddam,Connecticut,06469,,
42990.0,for_sale,74800.0,,,1.0,1259433.0,East Haddam,Connecticut,06469,,
94452.0,for_sale,100000.0,,,1.38,1982560.0,Middletown,Connecticut,06457,,
42990.0,for_sale,134800.0,,,0.8,1245660.0,Middletown,Connecticut,06457,,2006-10-26
18229.0,for_sale,79900.0,,,0.25,723054.0,Portland,Connecticut,06480,,
51868.0,for_sale,439000.0,4,4,0.51,536840.0,Wethersfield,Connecticut,06109,5117.0,1978-05-26
93408.0,for_sale,44900.0,,,5.66,1138634.0,Whitingham,Vermont,05361,,
10555.0,for_sale,345000.0,6,4,0.2,200995.0,New Britain,Connecticut,06051,2060.0,2019-02-01
10555.0,for_sale,349000.0,6,4,0.2,221888.0,New Britain,Connecticut,06051,2060.0,2019-02-01
23991.0,for_sale,120000.0,,,4.97,1564326.0,East Hampton,Connecticut,06424,,
107951.0,for_sale,449900.0,3,3,0.87,522604.0,East Hampton,Connecticut,06424,2032.0,
18229.0,for_sale,150000.0,,,3.44,560965.0,Portland,Connecticut,06480,,
84096.0,for_sale,125000.0,,,2.1,1138736.0,Haddam,Connecticut,06441,,
11297.0,for_sale,649500.0,,,427.0,440886.0,Halifax,Vermont,05358,,2011-10-19
10555.0,for_sale,279900.0,,,1.84,1294908.0,Glastonbury,Connecticut,06073,,
26836.0,for_sale,1999900.0,,,8.04,1597039.0,Newington,Connecticut,06111,,2000-10-10
83116.0,for_sale,40000.0,4,2,0.26,1530940.0,Hartford,Connecticut,06106,1566.0,
3357.0,for_sale,70000.0,2,2,0.18,1761860.0,Hartford,Connecticut,06114,1332.0,2005-10-28
37460.0,for_sale,99900.0,3,2,0.17,491563.0,Hartford,Connecticut,06106,1510.0,
105067.0,for_sale,45000.0,,,0.23,437678.0,New Britain,Connecticut,06053,1944.0,
93408.0,for_sale,57900.0,,,7.1,650150.0,Whitingham,Vermont,05342,,
51868.0,for_sale,170000.0,3,2,2.6,1260363.0,Haddam,Connecticut,06441,1387.0,2006-02-28
22611.0,for_sale,275000.0,3,4,1.24,1364293.0,Haddam,Connecticut,06441,1636.0,
10558.0,for_sale,260000.0,4,2,1.1,510853.0,Guilford,Connecticut,06437,1944.0,2002-03-22
33714.0,for_sale,399900.0,3,3,3.17,519682.0,Portland,Connecticut,06480,2163.0,
51868.0,for_sale,75000.0,1,1,,1212345.0,Hartford,Connecticut,06114,700.0,2012-07-18
94452.0,for_sale,160000.0,4,2,0.19,978101.0,Middletown,Connecticut,06457,2528.0,
10551.0,for_sale,52900.0,,,0.69,375105.0,East Hampton,Connecticut,06424,,
107951.0,for_sale,99900.0,1,1,,196649.0,Glastonbury,Connecticut,06033,670.0,2000-06-14
33714.0,for_sale,319900.0,6,3,0.22,793490.0,New Britain,Connecticut,06051,2726.0,
22611.0,for_sale,219900.0,6,2,0.3,511967.0,New Britain,Connecticut,06051,2084.0,1988-10-17
24984.0,for_sale,324900.0,4,3,0.26,1132697.0,New Britain,Connecticut,06052,2935.0,
10582.0,for_sale,319000.0,9,3,0.14,1054022.0,Hartford,Connecticut,06106,3945.0,2015-10-07
107964.0,for_sale,115000.0,,,2.12,914428.0,Middletown,Connecticut,06457,,
18229.0,for_sale,250000.0,,,3.8,834143.0,East Hartford,Connecticut,06118,,2019-06-04
107964.0,for_sale,125000.0,,,2.06,1353718.0,Durham,Connecticut,06422,,2021-07-21
94452.0,for_sale,199900.0,,,1.84,1555383.0,Glastonbury,Connecticut,06073,,
17353.0,for_sale,477900.0,3,3,,1815777.0,Farmington,Connecticut,06032,2365.0,
17353.0,for_sale,482900.0,3,3,,1826766.0,Farmington,Connecticut,06032,2365.0,
18229.0,for_sale,350000.0,,,7.96,519718.0,East Hartford,Connecticut,06118,,
15366.0,for_sale,389900.0,2,2,,491424.0,Berlin,Connecticut,06037,1573.0,
72717.0,for_sale,1100000.0,,,73.64,1190589.0,Durham,Connecticut,06422,,
27439.0,for_sale,39900.0,,,6.0,1953987.0,Whitingham,Vermont,05361,,
27439.0,for_sale,50000.0,,,3.8,1137581.0,Wilmington,Vermont,05363,,
94993.0,for_sale,289900.0,3,2,0.8,901277.0,Wethersfield,Connecticut,06109,1647.0,
37460.0,for_sale,34900.0,1,1,,1066985.0,Hartford,Connecticut,06114,660.0,
107964.0,for_sale,164900.0,2,3,,430414.0,Meriden,Connecticut,06450,1282.0,2013-07-02
33714.0,for_sale,319900.0,6,3,0.17,955514.0,New Britain,Connecticut,06051,2786.0,
8147.0,for_sale,285000.0,6,3,0.18,1246049.0,New Britain,Connecticut,06051,3096.0,
15366.0,for_sale,64900.0,,,3.04,560907.0,East Hampton,Connecticut,06424,,
37460.0,for_sale,370000.0,3,3,,1428358.0,Berlin,Connecticut,06037,1428.0,2018-06-04
103641.0,for_sale,259000.0,9,3,0.18,1132532.0,New Britain,Connecticut,06051,3298.0,2013-05-02
22611.0,for_sale,235900.0,,,0.22,1470652.0,Hartford,Connecticut,06120,1250.0,
10555.0,for_sale,339900.0,2,2,,849052.0,Berlin,Connecticut,06037,1400.0,
59671.0,for_sale,317900.0,3,3,0.14,99048.0,New Britain,Connecticut,06053,2051.0,2018-09-19
22611.0,for_sale,240000.0,3,2,0.22,1568448.0,Hartford,Connecticut,06120,1250.0,
10555.0,for_sale,329900.0,2,2,,849053.0,Berlin,Connecticut,06037,1400.0,
21359.0,for_sale,220000.0,,,15.0,,Middletown,Connecticut,06457,,
10560.0,for_sale,5700000.0,,,99999.0,1106245.0,Middletown,Connecticut,06457,99999.0,
59641.0,for_sale,124900.0,2,1,0.3,1653354.0,Meriden,Connecticut,06450,804.0,
10560.0,for_sale,150000.0,2,1,0.18,1774313.0,Hartford,Connecticut,06114,1216.0,
108004.0,for_sale,150000.0,3,2,,1540124.0,New Britain,Connecticut,06051,1392.0,2007-08-20
22611.0,for_sale,280000.0,3,2,0.21,1540116.0,Newington,Connecticut,06111,1928.0,1994-10-03
22611.0,for_sale,450000.0,4,4,9.16,716233.0,East Hampton,Connecticut,06424,2762.0,
96605.0,for_sale,159900.0,3,3,0.24,558276.0,New Britain,Connecticut,06053,2028.0,
51868.0,for_sale,174900.0,2,2,0.33,573738.0,New Britain,Connecticut,06053,1302.0,
107962.0,for_sale,314900.0,3,2,2.51,1531758.0,Middletown,Connecticut,06457,1693.0,
30875.0,for_sale,185900.0,4,2,0.12,1142819.0,New Britain,Connecticut,06051,2374.0,
15366.0,for_sale,799900.0,4,5,1.1,468672.0,Glastonbury,Connecticut,06033,4041.0,
22135.0,for_sale,259900.0,3,1,0.24,1609578.0,Meriden,Connecticut,06450,1339.0,2008-01-04
33714.0,for_sale,285000.0,8,4,0.23,1304639.0,New Britain,Connecticut,06051,3000.0,
40648.0,for_sale,239900.0,,,0.35,1031152.0,Hartford,Connecticut,06106,3636.0,2007-09-10
79217.0,for_sale,240000.0,4,2,0.13,1174679.0,New Britain,Connecticut,06053,2912.0,2001-08-28
14977.0,for_sale,557262.0,3,3,0.26,196586.0,Cromwell,Connecticut,06416,2104.0,
14977.0,for_sale,655683.0,3,4,0.28,600411.0,Cromwell,Connecticut,06416,2553.0,
10585.0,for_sale,145000.0,,,0.63,912299.0,Wethersfield,Connecticut,06109,,2017-06-15
10560.0,for_sale,575000.0,4,3,1.03,115769.0,East Hampton,Connecticut,06424,2691.0,
10555.0,for_sale,339900.0,2,2,,849055.0,Berlin,Connecticut,06037,1400.0,
14977.0,for_sale,562900.0,3,3,0.26,329385.0,Cromwell,Connecticut,06416,2104.0,
14977.0,for_sale,604715.0,4,3,0.25,1137973.0,Cromwell,Connecticut,06416,2301.0,
51868.0,for_sale,265000.0,7,3,0.29,361582.0,New Britain,Connecticut,06051,3744.0,2005-09-07
105067.0,for_sale,264900.0,3,2,0.83,1620342.0,Meriden,Connecticut,06450,1286.0,1995-11-30
10560.0,for_sale,1800000.0,,,0.51,1271345.0,New Britain,Connecticut,06051,15120.0,
25580.0,for_sale,389900.0,4,2,9.16,1555388.0,Middletown,Connecticut,06457,1753.0,
51868.0,for_sale,53000.0,1,1,,775179.0,New Britain,Connecticut,06051,403.0,2006-01-06
51868.0,for_sale,53000.0,1,1,,775180.0,New Britain,Connecticut,06051,432.0,
14977.0,for_sale,656037.0,3,3,0.33,1757491.0,Cromwell,Connecticut,06416,2423.0,
10560.0,for_sale,1500000.0,,,0.27,522823.0,New Britain,Connecticut,06053,7680.0,
66749.0,for_sale,399900.0,4,3,0.35,601734.0,Wethersfield,Connecticut,06109,1507.0,
23991.0,for_sale,139900.0,,,0.46,1105469.0,Rocky Hill,Connecticut,06067,,
68208.0,for_sale,99000.0,3,2,0.1,1821260.0,Meriden,Connecticut,06450,1048.0,
24984.0,for_sale,199900.0,3,2,0.53,371106.0,New Britain,Connecticut,06052,1588.0,2000-05-10
33714.0,for_sale,200000.0,3,2,0.23,1698350.0,New Britain,Connecticut,06053,1575.0,
7868.0,for_sale,349900.0,3,2,1.8,753908.0,Berlin,Connecticut,06037,1372.0,
33503.0,for_sale,249900.0,3,2,0.39,831699.0,Berlin,Connecticut,06037,1084.0,
68208.0,for_sale,115000.0,4,2,0.28,1246028.0,New Britain,Connecticut,06051,1144.0,2011-10-12
22611.0,for_sale,639900.0,4,5,0.52,1510298.0,Wethersfield,Connecticut,06109,4578.0,
107964.0,for_sale,299900.0,4,2,0.42,1559958.0,Middletown,Connecticut,06457,1600.0,
60066.0,for_sale,239000.0,3,2,0.24,14000.0,Meriden,Connecticut,06450,1322.0,
33714.0,for_sale,314900.0,4,2,0.21,1246056.0,West Hartford,Connecticut,06110,2020.0,2006-06-19
33714.0,for_sale,280000.0,4,2,0.14,1499954.0,Middletown,Connecticut,06457,2995.0,2008-05-01
3357.0,for_sale,324900.0,8,3,0.15,1243692.0,New Britain,Connecticut,06051,3112.0,
43705.0,for_sale,289000.0,6,3,0.13,522831.0,Hartford,Connecticut,06114,3189.0,1997-03-03
22611.0,for_sale,364000.0,6,3,0.17,1609997.0,West Hartford,Connecticut,06119,3244.0,2000-02-14
14977.0,for_sale,681310.0,4,4,0.27,560638.0,Cromwell,Connecticut,06416,3192.0,
11297.0,for_sale,265000.0,3,2,3.2,1750091.0,Halifax,Vermont,05358,1556.0,
24984.0,for_sale,279000.0,5,4,0.39,,New Britain,Connecticut,06052,2728.0,2018-04-27
10585.0,for_sale,179900.0,3,2,0.34,828048.0,Wethersfield,Connecticut,06109,1652.0,1983-09-12
69833.0,for_sale,194900.0,5,2,0.08,823000.0,New Britain,Connecticut,06051,1320.0,
22611.0,for_sale,399900.0,3,3,0.8,765269.0,Middletown,Connecticut,06457,2348.0,1988-08-19
108006.0,for_sale,220000.0,2,1,0.24,66511.0,Wethersfield,Connecticut,06109,1032.0,
10582.0,for_sale,649900.0,5,4,0.61,822528.0,West Hartford,Connecticut,06107,3274.0,2001-08-16
108004.0,for_sale,245000.0,6,2,0.15,1029890.0,New Britain,Connecticut,06051,2192.0,1993-12-23
51868.0,for_sale,229000.0,2,2,,198211.0,East Haddam,Connecticut,06423,1440.0,
15520.0,for_sale,1069000.0,6,6,1.69,1407238.0,Rocky Hill,Connecticut,06067,4580.0,
22611.0,for_sale,239900.0,5,2,0.18,764202.0,New Britain,Connecticut,06051,1984.0,
17353.0,for_sale,549900.0,4,3,,48935.0,Farmington,Connecticut,06032,2511.0,
108004.0,for_sale,600000.0,,,14.11,484497.0,Cromwell,Connecticut,06416,,
17353.0,for_sale,556400.0,3,3,,101202.0,Farmington,Connecticut,06032,2511.0,
10582.0,for_sale,225000.0,,,1.01,654025.0,West Hartford,Connecticut,06117,,
15424.0,for_sale,214900.0,3,1,0.14,1010035.0,West Hartford,Connecticut,06107,1080.0,
10581.0,for_sale,319900.0,3,2,0.92,1033949.0,North Branford,Connecticut,06472,1248.0,2018-05-25
33503.0,for_sale,329900.0,3,3,1.03,1212303.0,East Hampton,Connecticut,06424,2746.0,
107964.0,for_sale,395000.0,5,3,3.5,724726.0,Middletown,Connecticut,06457,3162.0,
33503.0,for_sale,399900.0,3,3,3.1,1664367.0,Berlin,Connecticut,06037,1350.0,2020-10-13
107964.0,for_sale,994900.0,4,4,2.01,330739.0,Middletown,Connecticut,06457,4952.0,
15520.0,for_sale,284900.0,4,2,0.12,483971.0,Middletown,Connecticut,06457,2184.0,
17353.0,for_sale,509900.0,3,3,,86632.0,Farmington,Connecticut,06032,2365.0,
17353.0,for_sale,509900.0,3,3,,69195.0,Farmington,Connecticut,06032,2365.0,
22611.0,for_sale,290000.0,6,2,4.4,187247.0,Colchester,Connecticut,06415,3081.0,
107964.0,for_sale,145000.0,3,2,0.15,200873.0,Meriden,Connecticut,06450,1573.0,
51868.0,for_sale,79900.0,1,1,,236089.0,Meriden,Connecticut,06450,968.0,1997-12-01
10582.0,for_sale,160000.0,2,2,,130309.0,Middletown,Connecticut,06457,1025.0,2020-05-05
11297.0,for_sale,1200000.0,3,2,14.7,177580.0,Halifax,Vermont,05358,4006.0,
35022.0,for_sale,239900.0,4,2,0.2,546414.0,New Britain,Connecticut,06053,1937.0,
15366.0,for_sale,219900.0,3,2,0.15,415221.0,Meriden,Connecticut,06450,1512.0,2009-12-11
54139.0,for_sale,95000.0,1,1,,282303.0,Wethersfield,Connecticut,06109,643.0,2011-11-08
3357.0,for_sale,239900.0,4,2,0.17,834279.0,New Britain,Connecticut,06051,1336.0,
22135.0,for_sale,269900.0,4,2,0.28,1530851.0,Wethersfield,Connecticut,06109,1546.0,
22611.0,for_sale,249900.0,3,2,0.31,1758033.0,West Hartford,Connecticut,06110,1152.0,2006-03-17
108006.0,for_sale,824900.0,4,4,1.01,1510802.0,Guilford,Connecticut,06437,3200.0,
94452.0,for_sale,100000.0,,,1.81,1982559.0,Middletown,Connecticut,06457,,
56951.0,for_sale,319900.0,6,3,0.17,35828.0,New Britain,Connecticut,06052,3104.0,2009-06-04
107964.0,for_sale,749000.0,4,3,0.93,236101.0,Guilford,Connecticut,06437,3018.0,
14977.0,for_sale,646225.0,3,3,0.25,268558.0,Cromwell,Connecticut,06416,2423.0,
107951.0,for_sale,319900.0,4,2,0.51,1286200.0,Glastonbury,Connecticut,06073,2382.0,2001-01-31
108008.0,for_sale,229000.0,4,2,0.23,1670893.0,Berlin,Connecticut,06037,1114.0,2016-01-27
11297.0,for_sale,279000.0,3,2,0.5,756136.0,Whitingham,Vermont,05361,1816.0,
52829.0,for_sale,169000.0,3,3,0.33,601435.0,Hartford,Connecticut,06114,1620.0,
107964.0,for_sale,249900.0,4,3,0.21,316984.0,Meriden,Connecticut,06450,2835.0,2003-05-27
81672.0,for_sale,315900.0,2,2,0.34,1296778.0,Meriden,Connecticut,06450,1294.0,2017-12-18
51868.0,for_sale,399900.0,4,2,1.08,1339910.0,Meriden,Connecticut,06451,2102.0,2007-07-27
57160.0,for_sale,399900.0,5,3,0.21,1297234.0,Newington,Connecticut,06111,3520.0,1998-05-22
15520.0,for_sale,213000.0,3,2,0.14,1297510.0,Hartford,Connecticut,06106,1564.0,2000-02-02
15517.0,for_sale,199900.0,3,1,0.13,1826350.0,New Britain,Connecticut,06053,1172.0,2018-12-10
96605.0,for_sale,269900.0,6,5,0.19,1105689.0,New Britain,Connecticut,06053,3290.0,
99516.0,for_sale,289900.0,4,2,0.2,1597963.0,Hartford,Connecticut,06114,2686.0,2021-01-15
